sheet_name,row_index,chapter,subchapter,code_article,product_name,unite,quantite,matched_page,matched_pdf,brand,specs,matched_excerpt,match_confidence
CVC,50,,Volet à portillon,3.2.3.2.2,700x600,U,28.0,67,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,SOLER & PALAU,En tôle d'acier galvanisé | Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie | Colliers en acier galvanisé avec joint caoutchouc | Débit selon plan DCE,"3.2.2  VENTILATION
3.2.2.1  VENTILATEURS
3.2.2.1.1    VENTILATEUR DE VMC
Fourniture, pose  et raccordement d'un ventilateur de gaine marque SAULER & PALAU ou
équivalent :
-  En tôle d'acier galvanisé
-   Turbine à réaction accouplée au moteur.
-   Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie.
-  Manchette souple M0
-   Volet anti-retour
-   Supports
-   Colliers en acier galvanisé avec joint caoutchouc.",0.99
CVC,52,,Volet à Tunnel,3.2.3.3.1,700x600,U,6.0,67,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,SOLER & PALAU,En tôle d'acier galvanisé | Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie | Colliers en acier galvanisé avec joint caoutchouc | Débit selon plan DCE,"3.2.2  VENTILATION
3.2.2.1  VENTILATEURS
3.2.2.1.1    VENTILATEUR DE VMC
Fourniture, pose  et raccordement d'un ventilateur de gaine marque SAULER & PALAU ou
équivalent :
-  En tôle d'acier galvanisé
-   Turbine à réaction accouplée au moteur.
-   Boîtier de raccordement électrique étanche IP 55 fixé sur la carrosserie.
-  Manchette souple M0
-   Volet anti-retour
-   Supports
-   Colliers en acier galvanisé avec joint caoutchouc.",0.99
CVC,53,,Volet à Tunnel,3.2.3.4,Cartouche pare-flamme,U,218.0,70,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,RF TECHNOLOGIES,constituée d’un corps à l’intérieur duquel pivote deux volets demi-circulaires. Le mécanisme de déclenchement sera situé dans la veine d’air,"3.2.3.4  CARTOUCHE PARE-FLAMME
Fourniture  et pose d’une cartouche pare-flamme, marque RF TECHNOLOGIES ou similaire
constituée d’un corps à l’intérieur duquel pivote deux volets demi-circulaires. Le mécanisme de
déclenchement sera situé dans la veine d’air.
Résistance au feu : pare-flammes 1h
Mécanisme conforme à la NFS 61-937",0.99
CVC,55,,Grille,3.2.3.5.1,"GRILLE EXT DSF 0,12m²",U,26.0,70,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,"GRILLE EXT DSF 0,12m²","3.2.3.5.1    GRILLE EXT DSF 0,12m²",0.99
CVC,56,,Grille,3.2.3.5.2,"GRILLE EXT DSF 0,11m²",U,38.0,71,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,"GRILLE EXT DSF 0,11m²","3.2.3.5.2    GRILLE EXT DSF 0,11m²",0.99
CVC,57,,Grille,3.2.3.5.3,"VB S.UTILE =0,24 m²",U,20.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,58,,Grille,3.2.3.5.4,"VB S.UTILE =0,31m²",U,10.0,69,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,KOOLAIR MODÈLE GPD-AUTO | DÉBIT,"Bouche d'extraction VMC | 30-60 m3/h, y compris pièces de raccordement | gaine flexible de raccordement DN 100mm, essais et toutes sujétions d'exécution","3.2.2.3  GRILLES ET DIFFUSEURS DE VENTILATION
3.2.2.3.1     Bouche d'extraction VMC
Fourniture, pose et raccordement de ventouse circulaires d'extraction à disque central auto-réglable
par rotation de marque KOOLAIR modèle GPD-AUTO ou équivalent au choix de l’architecte, débit
30-60 m3/h, y compris pièces de raccordement, gaine flexible de raccordement DN 100mm, essais
et toutes sujétions d'exécution.",0.99
CVC,60,,VENTILATEURS,3.2.3.6.1,Ventilateur axial EXT 38 880 m³/h,U,2.0,27,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,DAIKIN | ASSEMBLÉES | TESTÉES | CHARGÉES EN,"Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter, permettra une modulation de la puissance globale de l'installation en fonction des variations de charges thermiques des locaux à traiter | Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en fonction des contraintes d'aménagement intérieur","Lot N°3 : Fluides                       en R+2 /1Sous sol en 2 Tranches- SOHAUS ""IMMEUBLES C et D""-
-      Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter,
permettra une modulation de la puissance globale de l'installation en fonction des variations de
charges thermiques des locaux à traiter
-      Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en
fonction des contraintes d'aménagement intérieur
-      Réseau de tuyauteries en cuivre de  qualité  frigorifique associés à des raccords de
dérivation ou des collecteurs de type REFNET
-      Régulation électronique PID permettant un contrôle précis et individualisé de chaque unité
intérieure
Afin de réduire l'impact environnemental des équipements, les appareils installés utiliseront des
composants entièrement recyclables. De plus, les platines électroniques seront dénuées de plomb.",0.99
CVC,61,,VENTILATEURS,3.2.3.6.2,Ventilateur axial EXT 29 520 m³/h,U,2.0,27,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,DAIKIN | ASSEMBLÉES | TESTÉES | CHARGÉES EN,"Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter, permettra une modulation de la puissance globale de l'installation en fonction des variations de charges thermiques des locaux à traiter | Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en fonction des contraintes d'aménagement intérieur","Lot N°3 : Fluides                       en R+2 /1Sous sol en 2 Tranches- SOHAUS ""IMMEUBLES C et D""-
-      Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter,
permettra une modulation de la puissance globale de l'installation en fonction des variations de
charges thermiques des locaux à traiter
-      Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en
fonction des contraintes d'aménagement intérieur
-      Réseau de tuyauteries en cuivre de  qualité  frigorifique associés à des raccords de
dérivation ou des collecteurs de type REFNET
-      Régulation électronique PID permettant un contrôle précis et individualisé de chaque unité
intérieure
Afin de réduire l'impact environnemental des équipements, les appareils installés utiliseront des
composants entièrement recyclables. De plus, les platines électroniques seront dénuées de plomb.",0.99
CVC,62,,VENTILATEURS,3.2.3.6.3,Ventilateur axial EXT 40 320 m³/h,U,2.0,27,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,DAIKIN | ASSEMBLÉES | TESTÉES | CHARGÉES EN,"Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter, permettra une modulation de la puissance globale de l'installation en fonction des variations de charges thermiques des locaux à traiter | Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en fonction des contraintes d'aménagement intérieur","Lot N°3 : Fluides                       en R+2 /1Sous sol en 2 Tranches- SOHAUS ""IMMEUBLES C et D""-
-      Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter,
permettra une modulation de la puissance globale de l'installation en fonction des variations de
charges thermiques des locaux à traiter
-      Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en
fonction des contraintes d'aménagement intérieur
-      Réseau de tuyauteries en cuivre de  qualité  frigorifique associés à des raccords de
dérivation ou des collecteurs de type REFNET
-      Régulation électronique PID permettant un contrôle précis et individualisé de chaque unité
intérieure
Afin de réduire l'impact environnemental des équipements, les appareils installés utiliseront des
composants entièrement recyclables. De plus, les platines électroniques seront dénuées de plomb.",0.99
CVC,63,,VENTILATEURS,3.2.3.6.4,Ventilateur axial AN 25 920 m³/h,U,4.0,27,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,DAIKIN | ASSEMBLÉES | TESTÉES | CHARGÉES EN,"Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter, permettra une modulation de la puissance globale de l'installation en fonction des variations de charges thermiques des locaux à traiter | Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en fonction des contraintes d'aménagement intérieur","Lot N°3 : Fluides                       en R+2 /1Sous sol en 2 Tranches- SOHAUS ""IMMEUBLES C et D""-
-      Unités extérieures à condensation par air dont un des compresseurs, contrôlé par Inverter,
permettra une modulation de la puissance globale de l'installation en fonction des variations de
charges thermiques des locaux à traiter
-      Unités intérieures de puissance variable, contrôlées individuellement et sélectionnées en
fonction des contraintes d'aménagement intérieur
-      Réseau de tuyauteries en cuivre de  qualité  frigorifique associés à des raccords de
dérivation ou des collecteurs de type REFNET
-      Régulation électronique PID permettant un contrôle précis et individualisé de chaque unité
intérieure
Afin de réduire l'impact environnemental des équipements, les appareils installés utiliseront des
composants entièrement recyclables. De plus, les platines électroniques seront dénuées de plomb.",0.99
CVC,64,,VENTILATEURS,3.2.3.6.5,Ventilateur axial AN 17 550 m³/h,U,4.0,72,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,,Ventilateur axial AN 17 550 m³/h,3.2.3.6.5      Ventilateur axial AN  17 550 m³/h,0.44
CVC,65,,VENTILATEURS,3.2.3.7,Gaine COUPE FEU 2H DESENFUMAGE,M2,5005.0,72,422-DOA365-OMT-SOHAUS.IMM.CD-DCE-L3.FLU-PIECES ECRITES-18.02.2025.pdf,DESENFIRE | DE DENSITÉ MOYENNE 520KG | M3 | D'ÉPAISSEUR 35,"Les conduits sont réalisés par assemblage des panneaux composés de vermiculite exfoliée et liants inorganiques, et d’épaisseur 35 à 50mm suivant la performance (EI) recherchée. Ces panneaux seront classés A1 et marquées CE | 1366-8 et bénéficier d’un classement de résistance au feu E, I, S, Multi, pression de service | 1500/+500Pa","3.2.3.7   Gaine COUPE FEU 2H DESENFUMAGE
Les conduits sont réalisés par assemblage des panneaux composés de vermiculite exfoliée et liants
inorganiques, de marque DESENFIRE ou similaire, de densité moyenne 520kg/m3 et d’épaisseur 35
à 50mm suivant la performance (EI) recherchée. Ces panneaux seront classés A1 et marquées CE.
Les conduits devront justifier d’essais réalisés suivant les normes européennes EN 1366-1 et EN
1366-8 et bénéficier d’un classement de résistance au feu E,  I, S, Multi, pression de service -
1500/+500Pa.",0.99
